"","DATE","ACTIVITY","mean","sd","n"
"1597",2020-05-28,"Volunteering",4.71190291163916,28.7391805399345,25
"1598",2020-05-28,"Work",238.720507656614,252.309633603431,25
"1599",2020-05-29,"Caring for Household",12.0559771642519,52.7730749020635,49
"1600",2020-05-29,"Caring for Non-Household",7.45853036698599,44.9017356643006,49
"1601",2020-05-29,"Education",8.44907171810839,40.8201919073481,49
"1602",2020-05-29,"Eating and Drinking",59.3784493896745,35.7334867283484,49
"1603",2020-05-29,"Civic Duties",0,0,49
"1604",2020-05-29,"Household Activities",159.319319401177,152.582282120284,49
"1605",2020-05-29,"Household Services",0,0,49
"1606",2020-05-29,"Personal Care",601.355434071856,146.733973046727,49
"1607",2020-05-29,"Phone Calls",1.59551003938521,11.9269808802136,49
"1608",2020-05-29,"Care Services",11.3866001171082,57.1366818264083,49
"1609",2020-05-29,"Consumer Purchasing",27.3064447748548,67.2015472371256,49
"1610",2020-05-29,"Religious/Spiritual Activities",0.160103818560901,1.54140327397697,49
"1611",2020-05-29,"Socializing and Leisure",451.434114867025,252.387640018833,49
"1612",2020-05-29,"Sports and Exercise",26.3852383530617,77.4003594191344,49
"1613",2020-05-29,"Traveling",29.5327802385136,50.3754261727503,49
"1614",2020-05-29,"Volunteering",5.27560201703271,35.9314421029799,49
"1615",2020-05-29,"Work",27.6492116505092,122.634439574667,49
"1616",2020-05-30,"Caring for Household",16.3827689392858,64.924615964195,81
"1617",2020-05-30,"Caring for Non-Household",12.9368139523675,60.9803146975832,81
"1618",2020-05-30,"Education",19.5443312950344,98.8666169966007,81
"1619",2020-05-30,"Eating and Drinking",63.5457598910554,51.8541293104637,81
"1620",2020-05-30,"Civic Duties",0,0,81
"1621",2020-05-30,"Household Activities",155.356061223996,174.722191753375,81
"1622",2020-05-30,"Household Services",0,0,81
"1623",2020-05-30,"Personal Care",619.240107403457,132.716546440063,81
"1624",2020-05-30,"Phone Calls",8.99358314413312,30.1282008688456,81
"1625",2020-05-30,"Care Services",0,0,81
"1626",2020-05-30,"Consumer Purchasing",20.1420013200749,37.961986855364,81
"1627",2020-05-30,"Religious/Spiritual Activities",6.06786852117622,25.8671880781845,81
"1628",2020-05-30,"Socializing and Leisure",396.729818217048,214.353037967489,81
"1629",2020-05-30,"Sports and Exercise",26.1482528782162,52.6133332379186,81
"1630",2020-05-30,"Traveling",44.4995513752809,74.6591860014446,81
"1631",2020-05-30,"Volunteering",0.877359419092871,8.46821330741063,81
"1632",2020-05-30,"Work",34.3609084498418,112.975839968629,81
"1633",2020-05-31,"Caring for Household",6.07767680039338,19.1935404158221,22
"1634",2020-05-31,"Caring for Non-Household",0,0,22
"1635",2020-05-31,"Education",38.1270590867605,150.854267421408,22
"1636",2020-05-31,"Eating and Drinking",56.6933109257857,31.995860740033,22
"1637",2020-05-31,"Civic Duties",0,0,22
"1638",2020-05-31,"Household Activities",147.568510635399,164.126869517259,22
"1639",2020-05-31,"Household Services",7.23260142483591,19.5357509204908,22
"1640",2020-05-31,"Personal Care",600.11416056731,122.408249544692,22
"1641",2020-05-31,"Phone Calls",10.2542773776122,34.9419981735252,22
"1642",2020-05-31,"Care Services",7.92572292518431,23.5848608228578,22
"1643",2020-05-31,"Consumer Purchasing",1.18215765898538,2.70319120467231,22
"1644",2020-05-31,"Religious/Spiritual Activities",10.6152368069151,31.3002279289057,22
"1645",2020-05-31,"Socializing and Leisure",290.814503951731,143.558354975698,22
"1646",2020-05-31,"Sports and Exercise",17.1005746505818,42.8315835267886,22
"1647",2020-05-31,"Traveling",25.0901443310829,23.5704866165578,22
"1648",2020-05-31,"Volunteering",0,0,22
"1649",2020-05-31,"Work",219.035020771095,253.865057311418,22
"1650",2020-06-01,"Caring for Household",21.1104600943559,63.3403184089982,18
"1651",2020-06-01,"Caring for Non-Household",4.42899490673304,16.1690220209903,18
"1652",2020-06-01,"Education",0,0,18
"1653",2020-06-01,"Eating and Drinking",66.0421815052051,43.4365272258268,18
"1654",2020-06-01,"Civic Duties",0,0,18
"1655",2020-06-01,"Household Activities",144.04280061237,100.996095961643,18
"1656",2020-06-01,"Household Services",0,0,18
"1657",2020-06-01,"Personal Care",610.966518806461,175.45749882019,18
"1658",2020-06-01,"Phone Calls",3.81597785793284,8.47928127827746,18
"1659",2020-06-01,"Care Services",8.80377938890297,22.0330610135469,18
"1660",2020-06-01,"Consumer Purchasing",47.7979692861295,74.6257195434239,18
"1661",2020-06-01,"Religious/Spiritual Activities",4.10315666141023,12.8083101117435,18
"1662",2020-06-01,"Socializing and Leisure",302.062961503407,129.381548993272,18
"1663",2020-06-01,"Sports and Exercise",26.8581443617749,32.2374181967433,18
"1664",2020-06-01,"Traveling",61.5375911965679,59.4535926233517,18
"1665",2020-06-01,"Volunteering",12.3484300460182,45.4998208483759,18
"1666",2020-06-01,"Work",108.434747125751,228.005062830107,18
"1667",2020-06-02,"Caring for Household",1.5474785984313,6.63548552273818,21
"1668",2020-06-02,"Caring for Non-Household",1.17460278133831,6.75310445263886,21
"1669",2020-06-02,"Education",0,0,21
"1670",2020-06-02,"Eating and Drinking",65.3615968557459,44.3816634038954,21
"1671",2020-06-02,"Civic Duties",0,0,21
"1672",2020-06-02,"Household Activities",135.095393500936,143.228668153064,21
"1673",2020-06-02,"Household Services",2.43063542656615,10.1720502381089,21
"1674",2020-06-02,"Personal Care",527.046608848805,73.6332885960755,21
"1675",2020-06-02,"Phone Calls",3.78167101457277,10.8996409870244,21
"1676",2020-06-02,"Care Services",2.07038069973882,11.4143887168836,21
"1677",2020-06-02,"Consumer Purchasing",25.4521093389667,67.9940039062046,21
"1678",2020-06-02,"Religious/Spiritual Activities",4.65205800289317,16.4009037938939,21
"1679",2020-06-02,"Socializing and Leisure",294.156629784271,216.288664519934,21
"1680",2020-06-02,"Sports and Exercise",3.81960909856972,8.99205776928049,21
"1681",2020-06-02,"Traveling",34.0007982494748,37.6447196874591,21
"1682",2020-06-02,"Volunteering",0,0,21
"1683",2020-06-02,"Work",335.875295593813,251.484053745947,21
"1684",2020-06-03,"Caring for Household",28.2336573833026,80.5585371855033,24
"1685",2020-06-03,"Caring for Non-Household",0,0,24
"1686",2020-06-03,"Education",0,0,24
"1687",2020-06-03,"Eating and Drinking",65.9392476025813,37.5771794177248,24
"1688",2020-06-03,"Civic Duties",0,0,24
"1689",2020-06-03,"Household Activities",83.1844796815827,83.7879715865523,24
"1690",2020-06-03,"Household Services",0.462320447131521,2.59250198402151,24
"1691",2020-06-03,"Personal Care",550.395421378721,81.1261043766799,24
"1692",2020-06-03,"Phone Calls",8.34686124562147,23.9384068031657,24
"1693",2020-06-03,"Care Services",2.81601619292498,10.4892316576594,24
"1694",2020-06-03,"Consumer Purchasing",9.02220581320777,21.6383554839332,24
"1695",2020-06-03,"Religious/Spiritual Activities",8.57303173708319,42.0678613333114,24
"1696",2020-06-03,"Socializing and Leisure",341.929646888987,220.293994469227,24
"1697",2020-06-03,"Sports and Exercise",12.3934776664201,27.7173828635702,24
"1698",2020-06-03,"Traveling",40.5442237706719,37.3258447498731,24
"1699",2020-06-03,"Volunteering",0,0,24
"1700",2020-06-03,"Work",263.574359655001,264.428918324807,24
"1701",2020-06-04,"Caring for Household",24.7175607000651,114.227677141529,25
"1702",2020-06-04,"Caring for Non-Household",1.2181516143799,6.31619387875077,25
"1703",2020-06-04,"Education",7.35158464704631,32.3835128375254,25
"1704",2020-06-04,"Eating and Drinking",53.6989307048109,38.7746869212488,25
"1705",2020-06-04,"Civic Duties",0,0,25
"1706",2020-06-04,"Household Activities",178.065315090462,179.646791346448,25
"1707",2020-06-04,"Household Services",6.69112535269673,37.7793121142007,25
"1708",2020-06-04,"Personal Care",583.431156592833,99.8524627125254,25
"1709",2020-06-04,"Phone Calls",29.9175278634922,64.4407144862834,25
"1710",2020-06-04,"Care Services",6.94937167982666,27.5862502602227,25
"1711",2020-06-04,"Consumer Purchasing",27.6407989295135,47.5533655911017,25
"1712",2020-06-04,"Religious/Spiritual Activities",0,0,25
"1713",2020-06-04,"Socializing and Leisure",283.456339566321,215.109497641954,25
"1714",2020-06-04,"Sports and Exercise",1.77925641198015,7.70047772852493,25
"1715",2020-06-04,"Traveling",40.1012619366574,39.5894994418576,25
"1716",2020-06-04,"Volunteering",0,0,25
"1717",2020-06-04,"Work",188.11396731966,229.432461879944,25
"1718",2020-06-05,"Caring for Household",14.2008296020809,55.1420962600665,42
"1719",2020-06-05,"Caring for Non-Household",5.80873536612058,19.8528959060451,42
"1720",2020-06-05,"Education",3.20657343576048,17.1745048789867,42
"1721",2020-06-05,"Eating and Drinking",57.9175232794628,32.7018149824554,42
"1722",2020-06-05,"Civic Duties",0,0,42
"1723",2020-06-05,"Household Activities",140.598872749137,149.438806410436,42
"1724",2020-06-05,"Household Services",0,0,42
"1725",2020-06-05,"Personal Care",621.970098694004,122.848077003351,42
"1726",2020-06-05,"Phone Calls",7.23644303702661,16.2515066864906,42
"1727",2020-06-05,"Care Services",0,0,42
"1728",2020-06-05,"Consumer Purchasing",37.2178799722969,78.449450082534,42
"1729",2020-06-05,"Religious/Spiritual Activities",8.04438669503873,25.0863208128099,42
"1730",2020-06-05,"Socializing and Leisure",399.450830534996,229.967089294666,42
"1731",2020-06-05,"Sports and Exercise",41.3793205324798,89.5121199146698,42
"1732",2020-06-05,"Traveling",45.8290492059987,60.9761740460517,42
"1733",2020-06-05,"Volunteering",2.90490146834801,12.878495104979,42
"1734",2020-06-05,"Work",40.717175447109,101.581726714793,42
"1735",2020-06-06,"Caring for Household",15.7964843930703,54.7978122792293,47
"1736",2020-06-06,"Caring for Non-Household",5.04063687608718,16.3718857413193,47
"1737",2020-06-06,"Education",0,0,47
"1738",2020-06-06,"Eating and Drinking",67.9927953725392,43.0075480818537,47
"1739",2020-06-06,"Civic Duties",0,0,47
"1740",2020-06-06,"Household Activities",161.345445291888,125.41384391935,47
"1741",2020-06-06,"Household Services",0,0,47
"1742",2020-06-06,"Personal Care",661.576011623791,111.07002430999,47
"1743",2020-06-06,"Phone Calls",14.8200643936813,62.1060932913058,47
"1744",2020-06-06,"Care Services",0,0,47
"1745",2020-06-06,"Consumer Purchasing",6.06758377267971,19.7466020083992,47
"1746",2020-06-06,"Religious/Spiritual Activities",9.36698367582119,28.2206370750574,47
"1747",2020-06-06,"Socializing and Leisure",354.329389090346,199.547056067961,47
"1748",2020-06-06,"Sports and Exercise",35.1421394472114,81.9941687536324,47
"1749",2020-06-06,"Traveling",20.1850399613185,39.2875544521787,47
"1750",2020-06-06,"Volunteering",2.86088489039775,22.0002443105939,47
"1751",2020-06-06,"Work",79.2361121799201,178.876668713395,47
"1752",2020-06-07,"Caring for Household",11.5385505698605,22.7003204303432,15
"1753",2020-06-07,"Caring for Non-Household",0,0,15
"1754",2020-06-07,"Education",0,0,15
"1755",2020-06-07,"Eating and Drinking",77.843171796099,46.2776367023181,15
"1756",2020-06-07,"Civic Duties",0.548379258725015,2.27663629287751,15
"1757",2020-06-07,"Household Activities",131.827332084919,114.239606742196,15
"1758",2020-06-07,"Household Services",0,0,15
"1759",2020-06-07,"Personal Care",603.131953048162,113.234051618683,15
"1760",2020-06-07,"Phone Calls",7.87876905606555,14.2393928994614,15
"1761",2020-06-07,"Care Services",1.09675851745003,4.55327258575501,15
"1762",2020-06-07,"Consumer Purchasing",0.834987734457369,3.43912947970879,15
"1763",2020-06-07,"Religious/Spiritual Activities",0,0,15
"1764",2020-06-07,"Socializing and Leisure",354.138524142964,181.863555044388,15
"1765",2020-06-07,"Sports and Exercise",34.2863088367325,49.9339438545634,15
"1766",2020-06-07,"Traveling",38.9371009447909,64.713694635097,15
"1767",2020-06-07,"Volunteering",1.21362787816869,5.91066357940388,15
"1768",2020-06-07,"Work",157.953334601282,223.653074729277,15
"1769",2020-06-08,"Caring for Household",43.4994273476024,99.730604104187,20
"1770",2020-06-08,"Caring for Non-Household",1.37824986660335,4.50341372947133,20
"1771",2020-06-08,"Education",0,0,20
"1772",2020-06-08,"Eating and Drinking",62.6221949008663,47.8077751523436,20
"1773",2020-06-08,"Civic Duties",0,0,20
"1774",2020-06-08,"Household Activities",97.4377373734961,61.3996439348894,20
"1775",2020-06-08,"Household Services",0,0,20
"1776",2020-06-08,"Personal Care",593.290301561496,156.114301454996,20
"1777",2020-06-08,"Phone Calls",4.74614766037727,14.9054540853816,20
"1778",2020-06-08,"Care Services",0,0,20
"1779",2020-06-08,"Consumer Purchasing",11.2543578287053,20.6813248497472,20
"1780",2020-06-08,"Religious/Spiritual Activities",1.39180680805393,12.0084382526082,20
"1781",2020-06-08,"Socializing and Leisure",380.093716520057,238.942500773366,20
"1782",2020-06-08,"Sports and Exercise",41.0284841413528,59.2929069326134,20
"1783",2020-06-08,"Traveling",39.551076533231,43.9048791187552,20
"1784",2020-06-08,"Volunteering",12.6101766643883,45.9436094907768,20
"1785",2020-06-08,"Work",143.955584046038,207.745026028526,20
"1786",2020-06-09,"Caring for Household",5.99572558201863,18.3039940301948,22
"1787",2020-06-09,"Caring for Non-Household",20.5769248448251,70.2539533561019,22
"1788",2020-06-09,"Education",62.810438976484,136.669677344763,22
"1789",2020-06-09,"Eating and Drinking",75.0789003674033,49.8986194239459,22
"1790",2020-06-09,"Civic Duties",0,0,22
"1791",2020-06-09,"Household Activities",179.804764233857,164.386123257704,22
"1792",2020-06-09,"Household Services",6.29480978212698,24.637188378592,22
"1793",2020-06-09,"Personal Care",641.167344888502,140.724457235625,22
"1794",2020-06-09,"Phone Calls",16.3978587027478,37.2247654603768,22
"1795",2020-06-09,"Care Services",0.351725631611819,1.84215781388052,22
"1796",2020-06-09,"Consumer Purchasing",12.0279897602135,32.1074002257185,22
"1797",2020-06-09,"Religious/Spiritual Activities",5.4528387460872,15.6394444160551,22
"1798",2020-06-09,"Socializing and Leisure",208.9579649106,145.718155086245,22
"1799",2020-06-09,"Sports and Exercise",29.248785159527,56.3063508038322,22
"1800",2020-06-09,"Traveling",22.870181493499,30.063245247715,22
"1801",2020-06-09,"Volunteering",13.1197738527397,66.7760797056353,22
"1802",2020-06-09,"Work",127.356784383742,207.415935791337,22
"1803",2020-06-10,"Caring for Household",13.6249488611013,36.0277802582351,26
"1804",2020-06-10,"Caring for Non-Household",1.67871102037654,14.0935180956102,26
"1805",2020-06-10,"Education",0,0,26
"1806",2020-06-10,"Eating and Drinking",48.6509011112675,30.9499426392816,26
"1807",2020-06-10,"Civic Duties",0,0,26
"1808",2020-06-10,"Household Activities",102.647198678268,112.395630854746,26
"1809",2020-06-10,"Household Services",0.0530220980081642,0.321298698142607,26
"1810",2020-06-10,"Personal Care",556.538551868541,84.7647450624299,26
"1811",2020-06-10,"Phone Calls",6.77931190457249,29.1302436102955,26
"1812",2020-06-10,"Care Services",8.04367873810022,20.935301095858,26
"1813",2020-06-10,"Consumer Purchasing",5.32571784479426,15.6050468104776,26
"1814",2020-06-10,"Religious/Spiritual Activities",0.549918119575514,3.50744800954776,26
"1815",2020-06-10,"Socializing and Leisure",442.449185226813,278.493734695962,26
"1816",2020-06-10,"Sports and Exercise",8.94872381585758,31.561172959342,26
"1817",2020-06-10,"Traveling",53.2351659811203,79.7622069020577,26
"1818",2020-06-10,"Volunteering",9.53363664058819,54.4047195165953,26
"1819",2020-06-10,"Work",172.96838325458,254.845871529366,26
"1820",2020-06-11,"Caring for Household",1.42829145250806,9.14644580907991,25
"1821",2020-06-11,"Caring for Non-Household",6.83574680129185,34.4872476560808,25
"1822",2020-06-11,"Education",29.3928975615437,77.6081605187073,25
"1823",2020-06-11,"Eating and Drinking",65.294095219732,39.6890268848567,25
"1824",2020-06-11,"Civic Duties",0,0,25
"1825",2020-06-11,"Household Activities",123.136668887556,114.172504475764,25
"1826",2020-06-11,"Household Services",0,0,25
"1827",2020-06-11,"Personal Care",562.115912341414,126.314094833458,25
"1828",2020-06-11,"Phone Calls",3.41837468412379,11.2382428127285,25
"1829",2020-06-11,"Care Services",0,0,25
"1830",2020-06-11,"Consumer Purchasing",6.19272437171518,16.9703131222485,25
"1831",2020-06-11,"Religious/Spiritual Activities",0.614497716073681,4.24939102643462,25
"1832",2020-06-11,"Socializing and Leisure",309.77526287821,166.228396350892,25
"1833",2020-06-11,"Sports and Exercise",48.8809970074966,89.9771904948719,25
"1834",2020-06-11,"Traveling",25.5195022625074,39.0033913157099,25
"1835",2020-06-11,"Volunteering",2.05697664474486,11.6287581010172,25
"1836",2020-06-11,"Work",245.40919921688,266.580421037432,25
"1837",2020-06-12,"Caring for Household",42.2232781145174,93.39209749972,41
"1838",2020-06-12,"Caring for Non-Household",3.35312109187919,23.4934996798344,41
"1839",2020-06-12,"Education",0,0,41
"1840",2020-06-12,"Eating and Drinking",61.7434289671561,49.6716962991281,41
"1841",2020-06-12,"Civic Duties",0,0,41
"1842",2020-06-12,"Household Activities",193.977804768672,128.040000671882,41
"1843",2020-06-12,"Household Services",2.25872669937793,11.4202345072799,41
"1844",2020-06-12,"Personal Care",626.084744637182,130.265191376844,41
"1845",2020-06-12,"Phone Calls",0.54344861864678,4.00101514927227,41
